ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
17207:03.05.2021,02.05.2021,18,03.05.2021,09,01200522,3131,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17208:03.05.2021,30.04.2021,20,03.05.2021,12,07100101,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17209:03.05.2021,02.05.2021,18,03.05.2021,13,04300413,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17210:03.05.2021,02.05.2021,18,03.05.2021,07,02200211,1,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17211:03.05.2021,03.05.2021,07,03.05.2021,16,01100207,548,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17212:03.05.2021,03.05.2021,09,03.05.2021,19,07100103,150,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17213:03.05.2021,03.05.2021,12,03.05.2021,13,04200308,640,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17214:03.05.2021,03.05.2021,17,03.05.2021,18,10200628,669,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17215:03.05.2021,03.05.2021,08,03.05.2021,15,04501043,268,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17216:03.05.2021,01.05.2021,17,03.05.2021,12,03400725,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17217:03.05.2021,01.05.2021,18,03.05.2021,13,03601139,387,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17218:03.05.2021,01.05.2021,12,03.05.2021,10,02300418,979,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17219:03.05.2021,01.05.2021,18,03.05.2021,19,02300418,1425,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17220:03.05.2021,01.05.2021,09,03.05.2021,15,07100101,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17221:03.05.2021,03.05.2021,13,03.05.2021,13,08100311,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17222:03.05.2021,03.05.2021,18,03.05.2021,22,06100208,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17223:03.05.2021,02.05.2021,22,03.05.2021,06,08100415,947,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17224:03.05.2021,02.05.2021,16,03.05.2021,08,04501152,839,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17225:03.05.2021,03.05.2021,07,03.05.2021,08,05100313,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17226:03.05.2021,03.05.2021,10,03.05.2021,16,03400827,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17227:03.05.2021,30.04.2021,17,30.04.2021,18,06400735,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17228:03.05.2021,30.04.2021,21,30.04.2021,22,02400625,444,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17229:03.05.2021,30.04.2021,14,30.04.2021,14,03400725,100,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17230:03.05.2021,30.04.2021,15,02.05.2021,13,04400835,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17231:03.05.2021,02.05.2021,15,02.05.2021,17,02200213,659,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17232:03.05.2021,12.03.2021,23,12.03.2021,23,02500834,20,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17233:03.05.2021,28.04.2021,10,28.04.2021,15,02300417,700,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17234:03.05.2021,26.04.2021,14,26.04.2021,17,08100418,560,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17235:03.05.2021,01.05.2021,13,01.05.2021,18,04501147,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17236:03.05.2021,01.05.2021,11,03.05.2021,13,08100105,1262,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17237:03.05.2021,30.04.2021,21,01.05.2021,13,07300516,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17238:02.05.2021,01.05.2021,11,01.05.2021,18,07100206,435,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17239:02.05.2021,01.05.2021,18,01.05.2021,21,07100206,1560,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17240:02.05.2021,01.05.2021,15,01.05.2021,23,01401048,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17241:02.05.2021,30.04.2021,18,01.05.2021,09,02500836,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17242:02.05.2021,01.05.2021,10,01.05.2021,10,11300826,461,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17243:02.05.2021,29.04.2021,08,01.05.2021,14,04200310,560,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17244:02.05.2021,29.04.2021,17,01.05.2021,11,09301025,300,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17245:02.05.2021,17.04.2021,18,18.04.2021,13,03601243,730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17246:02.05.2021,27.04.2021,22,28.04.2021,07,03701555,1840,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17247:02.05.2021,02.01.2021,11,02.01.2021,14,08100417,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17248:02.05.2021,28.04.2021,15,29.04.2021,09,08100310,960,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17249:02.05.2021,28.04.2021,19,29.04.2021,05,02400623,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17250:02.05.2021,29.04.2021,07,29.04.2021,16,06400735,460,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17251:02.05.2021,30.04.2021,08,01.05.2021,11,07100204,599,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17252:02.05.2021,30.04.2021,12,01.05.2021,10,01200624,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17253:02.05.2021,02.05.2021,17,02.05.2021,21,07400720,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17254:02.05.2021,30.04.2021,19,02.05.2021,14,04300619,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17255:02.05.2021,01.05.2021,17,02.05.2021,12,01401044,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17256:02.05.2021,01.05.2021,19,02.05.2021,10,07100101,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17257:02.05.2021,02.05.2021,18,02.05.2021,19,10200423,170,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17258:02.05.2021,30.04.2021,08,02.05.2021,15,01200629,465,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17259:02.05.2021,30.04.2021,07,30.04.2021,13,09502042,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17260:02.05.2021,30.04.2021,15,02.05.2021,05,02300418,1953,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17261:02.05.2021,01.05.2021,21,02.05.2021,19,07300517,640,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17262:02.05.2021,02.05.2021,08,02.05.2021,17,07300619,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17263:02.05.2021,02.05.2021,09,02.05.2021,17,08200833,170,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17264:02.05.2021,02.05.2021,10,02.05.2021,17,11501341,879,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17265:02.05.2021,01.05.2021,15,02.05.2021,09,01401048,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17266:02.05.2021,01.05.2021,17,02.05.2021,10,05200629,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17267:02.05.2021,01.05.2021,17,02.05.2021,15,07300618,449,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17268:02.05.2021,01.05.2021,18,02.05.2021,10,02300418,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17269:02.05.2021,01.05.2021,20,02.05.2021,12,02400623,537,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17270:02.05.2021,01.05.2021,18,02.05.2021,19,05300735,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17271:02.05.2021,01.05.2021,13,02.05.2021,12,02500729,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17272:02.05.2021,16.04.2021,16,17.04.2021,10,07100206,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17273:01.05.2021,30.04.2021,14,30.04.2021,17,03601347,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17274:01.05.2021,30.04.2021,12,30.04.2021,16,08100314,230,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17275:01.05.2021,30.04.2021,10,30.04.2021,21,03601140,388,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17276:01.05.2021,30.04.2021,09,30.04.2021,17,02300314,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17277:01.05.2021,30.04.2021,14,01.05.2021,09,02200211,2593,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17278:01.05.2021,01.05.2021,16,01.05.2021,16,02400522,1379,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17279:01.05.2021,01.05.2021,08,01.05.2021,20,06300632,409,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17280:01.05.2021,01.05.2021,10,01.05.2021,17,01100103,320,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17281:01.05.2021,01.05.2021,21,01.05.2021,21,08100314,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17282:01.05.2021,01.05.2021,18,01.05.2021,19,02200208,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17283:01.05.2021,01.05.2021,19,01.05.2021,20,07400720,730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17284:01.05.2021,30.04.2021,16,01.05.2021,06,08100416,1280,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17285:01.05.2021,30.04.2021,21,01.05.2021,01,08100416,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17286:01.05.2021,30.04.2021,17,01.05.2021,13,07300619,477,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17287:01.05.2021,01.05.2021,08,01.05.2021,14,01100313,1125,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17288:01.05.2021,28.04.2021,21,01.05.2021,10,01200519,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17289:01.05.2021,28.04.2021,22,01.05.2021,13,03601245,269,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17290:01.05.2021,29.04.2021,16,29.04.2021,19,08100312,580,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17291:01.05.2021,25.04.2021,08,25.04.2021,10,03701554,348,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17292:01.05.2021,25.04.2021,18,25.04.2021,18,11300619,795,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17293:01.05.2021,25.04.2021,16,27.04.2021,16,12601134,1097,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17294:01.05.2021,29.04.2021,20,29.04.2021,23,04501045,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17295:01.05.2021,26.04.2021,16,27.04.2021,18,12400616,1348,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17296:01.05.2021,26.04.2021,21,28.04.2021,12,02300418,320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17297:01.05.2021,27.04.2021,13,27.04.2021,14,07300618,685,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17298:01.05.2021,23.04.2021,21,26.04.2021,08,08100416,880,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17299:01.05.2021,30.04.2021,19,01.05.2021,10,12100102,1182,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17300:01.05.2021,30.04.2021,23,01.05.2021,09,02200213,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17301:01.05.2021,30.04.2021,16,01.05.2021,14,04200310,554,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17302:01.05.2021,29.04.2021,18,01.05.2021,14,07200410,951,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17303:01.05.2021,29.04.2021,17,01.05.2021,12,01200626,260,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
17304:01.05.2021,01.05.2021,16,01.05.2021,16,02400624,3035,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17305:01.05.2021,01.05.2021,12,01.05.2021,17,09200715,609,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17306:01.05.2021,30.04.2021,20,01.05.2021,06,03601244,2091,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17307:01.05.2021,30.04.2021,20,01.05.2021,05,01300733,745,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17308:01.05.2021,30.04.2021,18,01.05.2021,12,09100101,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17309:30.04.2021,27.04.2021,14,28.04.2021,08,02100101,250,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17310:30.04.2021,23.04.2021,20,24.04.2021,14,08200833,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17311:30.04.2021,29.04.2021,11,29.04.2021,17,02100101,983,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17312:30.04.2021,17.04.2021,18,18.04.2021,08,01100308,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17313:30.04.2021,28.04.2021,23,28.04.2021,23,08100101,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17314:30.04.2021,17.04.2021,19,18.04.2021,12,01400938,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17315:30.04.2021,30.04.2021,20,30.04.2021,20,09401635,1,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17316:30.04.2021,29.04.2021,15,29.04.2021,15,03400828,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17317:30.04.2021,29.04.2021,04,29.04.2021,15,12500927,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17318:30.04.2021,29.04.2021,14,29.04.2021,18,02500727,1600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17319:30.04.2021,30.04.2021,21,30.04.2021,21,01401048,1100,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17320:30.04.2021,29.04.2021,23,29.04.2021,23,06100209,3100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17321:30.04.2021,29.04.2021,08,29.04.2021,17,11501340,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17322:30.04.2021,28.04.2021,22,29.04.2021,09,04200308,1330,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17323:30.04.2021,28.04.2021,20,29.04.2021,07,09501838,1008,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17324:30.04.2021,29.04.2021,17,29.04.2021,18,09401534,3470,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17325:30.04.2021,29.04.2021,15,29.04.2021,20,03601243,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17326:30.04.2021,29.04.2021,07,29.04.2021,18,09401534,466,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17327:30.04.2021,29.04.2021,19,30.04.2021,08,03701660,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17328:30.04.2021,29.04.2021,20,30.04.2021,07,07400721,3692,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17329:30.04.2021,29.04.2021,21,30.04.2021,05,09301025,50,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17330:30.04.2021,29.04.2021,19,30.04.2021,16,12400723,480,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17331:30.04.2021,29.04.2021,17,30.04.2021,08,05100314,474,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17332:30.04.2021,30.04.2021,10,30.04.2021,13,01200629,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17333:30.04.2021,29.04.2021,21,30.04.2021,08,02400623,610,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17334:30.04.2021,29.04.2021,18,30.04.2021,17,03701554,1799,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17335:30.04.2021,30.04.2021,07,30.04.2021,13,09502042,725,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17336:30.04.2021,28.04.2021,07,30.04.2021,07,01200517,2349,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17337:30.04.2021,30.04.2021,08,30.04.2021,19,02200209,860,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17338:30.04.2021,30.04.2021,08,30.04.2021,17,09100101,499,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17339:30.04.2021,30.04.2021,10,30.04.2021,16,09100101,1050,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17340:30.04.2021,30.04.2021,08,30.04.2021,15,01401049,439,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17341:30.04.2021,30.04.2021,05,30.04.2021,12,06100103,637,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17342:30.04.2021,30.04.2021,16,30.04.2021,18,01200625,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17343:30.04.2021,30.04.2021,12,30.04.2021,13,05100316,500,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17344:30.04.2021,29.04.2021,18,30.04.2021,07,09200511,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17345:30.04.2021,29.04.2021,22,30.04.2021,07,11501341,500,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17346:30.04.2021,30.04.2021,08,30.04.2021,12,09501939,1028,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17347:30.04.2021,28.04.2021,21,30.04.2021,18,03701660,320,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17348:30.04.2021,29.04.2021,15,30.04.2021,16,07400824,906,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17349:30.04.2021,28.04.2021,15,30.04.2021,17,03601348,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17350:30.04.2021,29.04.2021,19,30.04.2021,13,08100415,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17351:30.04.2021,30.04.2021,14,30.04.2021,15,04500937,1100,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17352:30.04.2021,30.04.2021,07,30.04.2021,14,04200309,510,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17353:30.04.2021,30.04.2021,08,30.04.2021,18,08100418,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17354:29.04.2021,12.02.2021,09,14.02.2021,12,03701658,1387,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17355:29.04.2021,15.04.2021,15,16.04.2021,10,03701554,429,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17356:29.04.2021,23.04.2021,10,23.04.2021,11,10300732,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17357:29.04.2021,16.04.2021,07,16.04.2021,17,09301126,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17358:29.04.2021,10.03.2021,08,11.03.2021,20,04300622,2180,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17359:29.04.2021,20.03.2021,18,21.03.2021,10,03601243,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17360:29.04.2021,18.04.2021,15,19.04.2021,13,01100312,777,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17361:29.04.2021,29.04.2021,14,29.04.2021,20,09401534,589,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17362:29.04.2021,29.04.2021,13,29.04.2021,15,01100207,1863,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17363:29.04.2021,29.04.2021,09,29.04.2021,19,04300517,2040,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17364:29.04.2021,28.04.2021,18,29.04.2021,07,03100101,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17365:29.04.2021,28.04.2021,18,29.04.2021,10,01100103,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17366:29.04.2021,28.04.2021,18,29.04.2021,13,03200309,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17367:29.04.2021,28.04.2021,17,29.04.2021,08,03400830,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17368:29.04.2021,28.04.2021,18,29.04.2021,07,07100101,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
